date,mean,1.0 %,2.5 %,5.0 %,10.0 %,15.0 %,20.0 %,25.0 %,30.0 %,35.0 %,40.0 %,45.0 %,50.0 %,55.0 %,60.0 %,65.0 %,70.0 %,75.0 %,80.0 %,85.0 %,90.0 %,95.0 %,97.5 %,99.0 %
2020-10-17,,27185.004267476208,27350.789302137928,27494.744878323934,27636.5114543535,27721.68124274372,27806.47756850068,27876.579013586153,27945.701921751897,28007.45430514121,28063.324452545006,28117.74829423934,28172.23777413398,28223.52935125543,28264.31723378732,28314.185081716892,28384.520917216138,28430.27724500699,28511.400169110377,28595.83862697603,28710.415171572295,28881.786831563575,29012.59289915744,29108.16745564476
2020-10-24,,52198.71898620587,52408.65899070518,52658.60610036909,52862.95361842796,53012.37108259658,53139.71707225385,53220.22341476929,53297.21992377697,53377.28123348628,53463.72327691835,53548.829281495186,53633.15820874701,53701.11477985831,53775.59773268627,53841.60319434449,53929.13513715599,54023.61859951907,54126.41616182008,54228.400913570455,54385.41867286745,54592.82708396244,54776.08875636869,55006.6616131174
2020-10-31,,121411.58356320398,121745.54785032608,121982.45558925893,122244.58347155544,122381.84970497334,122499.41858527991,122618.40037224157,122731.12176754505,122836.86883171294,122930.93192990797,123039.73462389396,123137.92482331164,123213.21595381892,123297.97233637152,123403.50142508197,123500.1715263142,123587.74617735452,123689.92352289234,123807.87298118016,124002.69542689007,124266.14296317929,124526.16142844508,124762.3266581414
2020-11-07,,150253.3621777674,150636.81705566388,150831.91208522883,151090.39402958297,151252.04697557318,151418.02436959406,151522.66429456277,151640.5248879784,151729.0329847831,151811.2430634098,151896.02185095567,151998.128074269,152082.734010831,152179.39044285266,152256.71123068756,152353.01958194986,152485.114673516,152596.15121336846,152737.5902707404,152869.9784469401,153162.17496307046,153408.31928557664,153699.7004294881
2020-11-14,,195958.47768302777,199032.84985681807,201535.71314399975,205425.41690178667,207776.6711437569,210017.32379168255,211659.5894226444,213021.4342388878,214094.27790000016,215567.41609907427,216787.92437170455,217940.49263630313,219700.05271579427,221579.1306834456,222913.19912566553,224584.07620712704,226121.5654351738,227840.3034437492,230611.9398128699,233466.63654608288,237072.72834035355,240924.05722996307,249035.23787271124
2020-11-21,,172726.9779085195,180107.28538536694,182813.0330276671,188372.89906271693,193195.8006446793,197199.89611984513,200347.19875751412,202988.73523783535,205902.0485225875,208963.18474440713,213492.03248877017,216343.5907034343,218326.51584843927,222181.20231065375,225048.14742091572,227804.96287663397,232027.07377793535,237013.9565442737,242082.12183773977,248446.78160895171,257651.88904739264,270741.0969839984,278771.05848210095
2020-11-28,,146941.36874764966,152578.88916369353,156868.7375162147,161821.25664829518,164972.89779364283,168776.0575006976,171922.9885026288,175243.10598641136,177647.3653134507,180192.70863081297,183750.988441832,186433.2075251798,188587.51202217097,191513.9755348869,194157.39468765716,197379.9090080133,200877.1353008569,204773.53030160064,208942.46999729567,214612.6136358115,223130.29283042252,233338.60668377625,240192.4263204021
2020-12-05,,71062.19231478006,76086.10287648755,81155.54777633896,84705.266131973,87809.80429740524,90626.86360355196,93390.12971516844,95518.42662133822,97567.74037890747,99688.65862095528,102232.67247759242,104378.7398254014,106691.82287259852,109134.21846859348,110707.03978349328,113021.22014615082,115376.7355217396,118712.28595462212,122395.63459787668,126017.77335682094,132960.2888093188,137907.82599003697,146517.30924718408
2020-12-12,,123582.06386109524,125406.12945330369,126743.8821092844,128489.9067035416,129914.44417945108,130948.94442470158,131894.61149821317,132645.3139380973,133541.53474495868,134244.90673453585,135001.43231919262,135555.4455224615,136118.78287761766,136966.94420942443,137670.38952692712,138328.18239461211,139368.00754979238,140276.18919415222,141091.81314237005,142207.8126885151,144550.38888343674,146648.947995839,150547.72464975202
2020-12-19,,146919.15715801838,148780.8346614491,150775.3715704827,153194.915567371,154504.1479700299,155714.9474773352,156720.57908732694,157710.80502997467,158671.8676205466,159766.2161300585,160550.09101277057,161551.684709073,162314.0407065094,163172.39168668972,164241.61159224022,165142.97053785418,166075.2500392637,167036.83171886334,168589.2876623719,170676.70296550455,173421.95251688457,175234.5649016062,177508.02185780424
2020-12-26,,155634.113428524,157502.88256385023,159331.3280621888,161957.93291219138,163230.03504056096,164474.9238106652,165406.0473955417,166236.84322549438,167184.60337997528,168084.79246121022,168893.5146828759,169659.4788301051,170248.62437052486,171176.98527572938,172069.49209501027,173094.93819214572,174448.1322369583,175318.37315395428,176504.51937945955,178151.8663798969,180626.94835043288,182446.45686671563,185359.66657282517
2021-01-02,,110630.76122459125,111551.36487788918,112614.97852154814,114869.5791391709,115920.835890322,116741.35080969002,117479.40836536136,118115.62578212864,118748.26067666367,119402.89399125495,119952.48344243184,120509.77528422058,121080.46891116796,121552.97530412822,122070.93062688464,122796.24605372729,123479.73391673324,124296.0214055475,125241.9082844286,126195.77236707845,127798.26914737256,129549.57155351005,131235.35534938204
2021-01-09,,102542.31914652002,104522.137288497,105691.63440717517,107382.6724983453,108583.1939224586,109357.30639911271,110183.41351929108,110920.88577127692,111663.77522526214,112302.46647210536,112896.59739059796,113415.2190063054,114042.04340105194,114651.6496905462,115418.82505538609,115987.15612915027,116620.55034981768,117509.69668047674,118471.68661511614,119805.76203524711,121259.40984013896,123142.51610660624,124401.73245083269
